fid,cat,cat_,cat__1_1,cat__1,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM_ID,UPDATED,PERIMETER,AREA,LONGITUDE,LATITUDE
4118,"4004","2413","2468","1392",Talayan,PH153816000,Maguindanao,PH153800000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"153816000",2019-12-31,100056.785000000003492,136365785.800000011920929,124.305999999999997,6.946000000000000
4119,"4005","2414","2469","1411",Datu Hoffer Ampatuan,PH153835000,Maguindanao,PH153800000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"153835000",2019-12-31,54514.964999999996508,49127964.179999999701977,124.400999999999996,6.855000000000000
4120,"4006","2415","2470","1401",Guindulungan,PH153825000,Maguindanao,PH153800000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"153825000",2019-12-31,73401.354999999995925,113290990.900000005960464,124.364999999999995,6.930000000000000
4121,"4007","2416","2471","1402",Datu Saudi-Ampatuan,PH153826000,Maguindanao,PH153800000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"153826000",2019-12-31,31731.889999999999418,40573960.229999996721745,124.436999999999998,6.955000000000000
4122,"4008","2417","2472","1412",Datu Salibo,PH153836000,Maguindanao,PH153800000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"153836000",2019-12-31,33986.239000000001397,29391967.780000001192093,124.480000000000004,7.001000000000000
4123,"4009","2418","2473","1403",Datu Unsay,PH153827000,Maguindanao,PH153800000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"153827000",2019-12-31,53775.406999999999243,58847289.259999997913837,124.394000000000005,6.890000000000000
4124,"4010","2419","2474","1413",Shariff Saydona Mustapha,PH153837000,Maguindanao,PH153800000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"153837000",2019-12-31,78047.486000000004424,55915808.840000003576279,124.507999999999996,6.955000000000000
4125,"4011","2421","2477","1420",Old Panamao,PH156607000,Sulu,PH156600000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"156607000",2019-12-31,66138.221999999994296,64247548.420000001788139,121.230999999999995,5.982000000000000
4126,"4012","2422","2478","1418",Maimbung,PH156605000,Sulu,PH156600000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"156605000",2019-12-31,57354.103999999999360,45020541.299999997019768,121.010000000000005,5.949000000000000
4127,"4013","2423","2479","1426",Talipao,PH156613000,Sulu,PH156600000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"156613000",2019-12-31,115195.482999999992899,170139903.099999994039536,121.093000000000004,5.961000000000000
4128,"4014","2424","2480","1426",Talipao,PH156613000,Sulu,PH156600000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"156613000",2019-12-31,115195.482999999992899,170139903.099999994039536,121.093000000000004,5.961000000000000
4129,"4015","2425","2481","1426",Talipao,PH156613000,Sulu,PH156600000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"156613000",2019-12-31,115195.482999999992899,170139903.099999994039536,121.093000000000004,5.961000000000000
4130,"4016","2426","2482","1426",Talipao,PH156613000,Sulu,PH156600000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"156613000",2019-12-31,115195.482999999992899,170139903.099999994039536,121.093000000000004,5.961000000000000
4131,"4017","2427","2483","1429",Panglima Estino,PH156616000,Sulu,PH156600000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"156616000",2019-12-31,60836.338999999999942,33450974.160000000149012,121.180000000000007,5.966000000000000
4132,"4018","2428","2484","1417",Luuk,PH156604000,Sulu,PH156600000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"156604000",2019-12-31,76785.679000000003725,84856175.950000002980232,121.319999999999993,5.966000000000000
4133,"4019","2429","2476","1416",Kalingalan Caluang,PH156603000,Sulu,PH156600000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"156603000",2019-12-31,98743.687999999994645,65746808.659999996423721,121.281000000000006,5.912000000000000
4134,"4020","2430","2485","1432",Omar,PH156619000,Sulu,PH156600000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"156619000",2019-12-31,114546.623000000006869,86058367.030000001192093,121.393000000000001,5.989000000000000
4135,"4021","2431","2486","1432",Omar,PH156619000,Sulu,PH156600000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"156619000",2019-12-31,114546.623000000006869,86058367.030000001192093,121.393000000000001,5.989000000000000
4136,"4022","2432","2487","1439",Tandubas,PH157007000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157007000",2019-12-31,388463.619999999995343,220678934.300000011920929,120.241000000000000,5.222000000000000
4137,"4023","2433","2488","1439",Tandubas,PH157007000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157007000",2019-12-31,388463.619999999995343,220678934.300000011920929,120.241000000000000,5.222000000000000
4138,"4024","2434","2489","1441",Languyan,PH157009000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157009000",2019-12-31,285892.039999999979045,230899497.900000005960464,120.090999999999994,5.261000000000000
4139,"4025","2435","2490","1444",Buenavista,PH160201000,Agusan del Norte,PH160200000,Region XIII,PH160000000,"160201000",2019-12-31,107778.520000000004075,436416120.000000000000000,125.379000000000005,8.845000000000001
4140,"4026","2436","2491","1447",Carmen,PH160204000,Agusan del Norte,PH160200000,Region XIII,PH160000000,"160204000",2019-12-31,84540.932000000000698,129072750.900000005960464,125.259000000000000,8.952999999999999
4141,"4027","2437","2492","1452",Nasipit,PH160209000,Agusan del Norte,PH160200000,Region XIII,PH160000000,"160209000",2019-12-31,56723.125999999996566,108232328.000000000000000,125.334000000000003,8.928000000000001
4142,"4028","2438","2493","1446",City of Cabadbaran,PH160203000,Agusan del Norte,PH160200000,Region XIII,PH160000000,"160203000",2019-12-31,84540.626000000003842,335200033.800000011920929,125.653999999999996,9.144000000000000
4143,"4029","2439","2494","1453",Santiago,PH160210000,Agusan del Norte,PH160200000,Region XIII,PH160000000,"160210000",2019-12-31,66394.535000000003492,196330201.800000011920929,125.644999999999996,9.259000000000000
4144,"4030","2440","2495","1461",Prosperidad,PH160306000,Agusan del Sur,PH160300000,Region XIII,PH160000000,"160306000",2019-12-31,108660.421000000002095,491832123.100000023841858,125.908000000000001,8.647000000000000
4145,"4031","2441","2496","1464",San Luis,PH160309000,Agusan del Sur,PH160300000,Region XIII,PH160000000,"160309000",2019-12-31,197454.785000000003492,1019522127.000000000000000,125.522000000000006,8.432000000000000
4146,"4032","2442","2497","1462",Rosario,PH160307000,Agusan del Sur,PH160300000,Region XIII,PH160000000,"160307000",2019-12-31,102083.816000000006170,390669517.000000000000000,126.034000000000006,8.333000000000000
4147,"4033","2443","2498","1466",Talacogon,PH160311000,Agusan del Sur,PH160300000,Region XIII,PH160000000,"160311000",2019-12-31,130913.350000000005821,352295332.000000000000000,125.790000000000006,8.403000000000000
4148,"4034","2444","2499","1159",Monkayo,PH118207000,Compostela Valley,PH118200000,Region XI,PH110000000,"118207000",2019-12-31,113035.800000000002910,565130053.799999952316284,126.070999999999998,7.865000000000000
4149,"4035","2445","2500","1468",Veruela,PH160313000,Agusan del Sur,PH160300000,Region XIII,PH160000000,"160313000",2019-12-31,81923.797999999995227,265353580.599999994039536,125.905000000000001,8.037000000000001
4150,"4036","2446","2501","1469",Sibagat,PH160314000,Agusan del Sur,PH160300000,Region XIII,PH160000000,"160314000",2019-12-31,149986.837999999988824,727723212.799999952316284,125.775000000000006,8.968999999999999
4151,"4037","2447","2502","1474",Dapa,PH166707000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166707000",2019-12-31,156877.684000000008382,84021202.159999996423721,126.046000000000006,9.750000000000000
4152,"4038","2448","2503","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
4153,"4039","2449","2505","1471",Bacuag,PH166702000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166702000",2019-12-31,39944.688000000001921,62800850.079999998211861,125.629000000000005,9.573000000000000
4154,"4040","2450","2506","1478",Mainit,PH166714000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166714000",2019-12-31,72430.855999999999767,107533503.099999994039536,125.503000000000000,9.561999999999999
4155,"4041","2451","2507","1448",Jabonga,PH160205000,Agusan del Norte,PH160200000,Region XIII,PH160000000,"160205000",2019-12-31,106882.547000000005937,271813317.100000023841858,125.606999999999999,9.346000000000000
4156,"4042","2452","5418","1449",Kitcharao,PH160206000,Agusan del Norte,PH160200000,Region XIII,PH160000000,"160206000",2019-12-31,60217.459000000002561,143605888.400000005960464,125.632000000000005,9.412000000000001
4157,"4043","2453","2508","1481",Placer,PH166717000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166717000",2019-12-31,81799.855999999999767,64444509.439999997615814,125.587000000000003,9.638999999999999
4158,"4044","2454","2509","1482",San Benito,PH166718000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166718000",2019-12-31,104605.770999999993364,49448596.600000001490116,126.004000000000005,9.939000000000000
4159,"4045","2455","2510","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
4160,"4046","2456","2511","1482",San Benito,PH166718000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166718000",2019-12-31,104605.770999999993364,49448596.600000001490116,126.004000000000005,9.939000000000000
4161,"4047","2457","2512","1484",San Isidro,PH166720000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166720000",2019-12-31,31312.241000000001804,52171897.740000002086163,126.069999999999993,9.933999999999999
4162,"4048","2458","2513","1472",Burgos,PH166704000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166704000",2019-12-31,25006.997999999999593,16740133.880000000819564,126.073999999999998,10.000000000000000
4163,"4049","2459","2514","1485",Santa Monica,PH166721000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166721000",2019-12-31,41411.139999999999418,30207893.609999999403954,126.049999999999997,10.013999999999999
4164,"4050","2460","2515","1486",Sison,PH166722000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166722000",2019-12-31,37192.489999999997963,65220796.950000002980232,125.495000000000005,9.647000000000000
4165,"4051","2461","2516","1481",Placer,PH166717000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166717000",2019-12-31,81799.855999999999767,64444509.439999997615814,125.587000000000003,9.638999999999999
4166,"4052","2462","2517","1489",Tagana-An,PH166725000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166725000",2019-12-31,158304.102000000013504,64026335.570000000298023,125.590999999999994,9.707000000000001
4167,"4053","2463","2518","1489",Tagana-An,PH166725000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166725000",2019-12-31,158304.102000000013504,64026335.570000000298023,125.590999999999994,9.707000000000001
4168,"4054","2464","2519","1491",Barobo,PH166801000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166801000",2019-12-31,147429.489999999990687,231956475.699999988079071,126.126000000000005,8.523999999999999
4169,"4055","2465","2520","1496",Carmen,PH166806000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166806000",2019-12-31,84535.338000000003376,158166079.900000005960464,125.894000000000005,9.183000000000000
4170,"4056","2466","2521","1493",City of Bislig,PH166803000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166803000",2019-12-31,155024.823000000003958,413784830.699999988079071,126.284999999999997,8.183000000000000
4171,"4057","2467","2522","1499",Hinatuan,PH166809000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166809000",2019-12-31,172905.076999999990221,323184928.800000011920929,126.301000000000002,8.391999999999999
4172,"4058","2468","2523","1457",Bunawan,PH160302000,Agusan del Sur,PH160300000,Region XIII,PH160000000,"160302000",2019-12-31,105811.059999999997672,464074097.699999988079071,126.031999999999996,8.194000000000001
4173,"4059","2469","2524","1499",Hinatuan,PH166809000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166809000",2019-12-31,172905.076999999990221,323184928.800000011920929,126.301000000000002,8.391999999999999
4174,"4060","2470","2525","1500",Lanuza,PH166810000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166810000",2019-12-31,110420.633000000001630,317331963.100000023841858,126.010999999999996,9.161000000000000
4175,"4061","2471","2526","1501",Lianga,PH166811000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166811000",2019-12-31,114156.686000000001513,313303826.199999988079071,126.078999999999994,8.694000000000001
4176,"4062","2472","2527","1503",Madrid,PH166813000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166813000",2019-12-31,92444.811000000001513,143239758.900000005960464,125.888999999999996,9.241000000000000
4177,"4063","2473","2528","1501",Lianga,PH166811000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166811000",2019-12-31,114156.686000000001513,313303826.199999988079071,126.078999999999994,8.694000000000001
4178,"4064","2474","2529","1504",Marihatag,PH166814000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166814000",2019-12-31,80885.873000000006869,195809118.000000000000000,126.209000000000003,8.824999999999999
4179,"4065","2475","2530","1506",San Miguel,PH166816000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166816000",2019-12-31,115827.498999999996158,653296917.000000000000000,125.986999999999995,8.928000000000001
4180,"4066","2476","2531","1494",Cagwait,PH166804000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166804000",2019-12-31,64246.173999999999069,78256066.180000007152557,126.275999999999996,8.895000000000000
4181,"4067","2477","2532","1508",Tago,PH166818000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166818000",2019-12-31,108732.592999999993481,320528263.000000000000000,126.146000000000001,8.949000000000000
4182,"4068","2478","2533","1509",City of Tandag,PH166819000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166819000",2019-12-31,71287.908999999999651,181118193.300000011920929,126.128000000000000,9.074000000000000
4183,"4069","2479","2534","1498",Cortes,PH166808000,Surigao del Sur,PH166800000,Region XIII,PH160000000,"166808000",2019-12-31,83008.945999999996275,120149901.500000000000000,126.149000000000001,9.210000000000001
4184,"4070","2481","2536","1510",Basilisa,PH168501000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168501000",2019-12-31,167581.310999999986961,99431696.120000004768372,125.555999999999997,10.090000000000000
4185,"4071","2482","2537","1488",Surigao City,PH166724000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166724000",2019-12-31,421607.851000000024214,282551706.600000023841858,125.542000000000002,9.776000000000000
4186,"4072","2483","2538","1511",Cagdianao,PH168502000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168502000",2019-12-31,143713.540999999997439,198343459.699999988079071,125.656000000000006,10.028000000000000
4187,"4073","2484","2539","1511",Cagdianao,PH168502000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168502000",2019-12-31,143713.540999999997439,198343459.699999988079071,125.656000000000006,10.028000000000000
4188,"4074","2487","2542","1511",Cagdianao,PH168502000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168502000",2019-12-31,143713.540999999997439,198343459.699999988079071,125.656000000000006,10.028000000000000
4189,"4075","2485","2540","1512",Dinagat,PH168503000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168503000",2019-12-31,87092.357999999992899,27962094.670000001788139,125.608000000000004,9.974000000000000
4190,"4076","2486","2541","1512",Dinagat,PH168503000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168503000",2019-12-31,87092.357999999992899,27962094.670000001788139,125.608000000000004,9.974000000000000
4191,"4077","2488","2543","1512",Dinagat,PH168503000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168503000",2019-12-31,87092.357999999992899,27962094.670000001788139,125.608000000000004,9.974000000000000
4192,"4078","2489","2544","1513",Libjo,PH168504000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168504000",2019-12-31,138561.749000000010710,186681681.900000005960464,125.563999999999993,10.190000000000000
4193,"4079","2490","2545","1513",Libjo,PH168504000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168504000",2019-12-31,138561.749000000010710,186681681.900000005960464,125.563999999999993,10.190000000000000
4194,"4080","2491","2546","1513",Libjo,PH168504000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168504000",2019-12-31,138561.749000000010710,186681681.900000005960464,125.563999999999993,10.190000000000000
4195,"4081","2492","2547","1511",Cagdianao,PH168502000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168502000",2019-12-31,143713.540999999997439,198343459.699999988079071,125.656000000000006,10.028000000000000
4196,"4082","2493","2548","1513",Libjo,PH168504000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168504000",2019-12-31,138561.749000000010710,186681681.900000005960464,125.563999999999993,10.190000000000000
4197,"4083","2494","2549","1511",Cagdianao,PH168502000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168502000",2019-12-31,143713.540999999997439,198343459.699999988079071,125.656000000000006,10.028000000000000
4198,"4084","2495","2550","1510",Basilisa,PH168501000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168501000",2019-12-31,167581.310999999986961,99431696.120000004768372,125.555999999999997,10.090000000000000
4199,"4085","2496","2551","1512",Dinagat,PH168503000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168503000",2019-12-31,87092.357999999992899,27962094.670000001788139,125.608000000000004,9.974000000000000
4200,"4086","2497","2552","1515",San Jose,PH168506000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168506000",2019-12-31,38908.800000000002910,32282009.780000001192093,125.605999999999995,10.018000000000001
4201,"4087","2498","2553","1512",Dinagat,PH168503000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168503000",2019-12-31,87092.357999999992899,27962094.670000001788139,125.608000000000004,9.974000000000000
4202,"4088","2480","2535","1510",Basilisa,PH168501000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168501000",2019-12-31,167581.310999999986961,99431696.120000004768372,125.555999999999997,10.090000000000000
4203,"4089","2499","2554","1515",San Jose,PH168506000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168506000",2019-12-31,38908.800000000002910,32282009.780000001192093,125.605999999999995,10.018000000000001
4204,"4090","2500","2555","1511",Cagdianao,PH168502000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168502000",2019-12-31,143713.540999999997439,198343459.699999988079071,125.656000000000006,10.028000000000000
4205,"4091","2501","2556","1510",Basilisa,PH168501000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168501000",2019-12-31,167581.310999999986961,99431696.120000004768372,125.555999999999997,10.090000000000000
4206,"4092","2502","2557","1515",San Jose,PH168506000,Dinagat Islands,PH168500000,Region XIII,PH160000000,"168506000",2019-12-31,38908.800000000002910,32282009.780000001192093,125.605999999999995,10.018000000000001
4207,"4093","2503","2559","1518",Buenavista,PH174002000,Marinduque,PH174000000,Region IV-B,PH170000000,"174002000",2019-12-31,44369.750000000000000,76696427.750000000000000,121.972999999999999,13.255000000000001
4208,"4094","2504","2560","1519",Gasan,PH174003000,Marinduque,PH174000000,Region IV-B,PH170000000,"174003000",2019-12-31,56681.569999999999709,99369918.629999995231628,121.884000000000000,13.324000000000000
4209,"4095","2505","2561","1520",Mogpog,PH174004000,Marinduque,PH174000000,Region IV-B,PH170000000,"174004000",2019-12-31,78486.788000000000466,99242501.750000000000000,121.897000000000006,13.496000000000000
4210,"4096","2507","2563","1520",Mogpog,PH174004000,Marinduque,PH174000000,Region IV-B,PH170000000,"174004000",2019-12-31,78486.788000000000466,99242501.750000000000000,121.897000000000006,13.496000000000000
4211,"4097","2506","2562","1521",Santa Cruz,PH174005000,Marinduque,PH174000000,Region IV-B,PH170000000,"174005000",2019-12-31,191891.477000000013504,242478714.400000005960464,122.034000000000006,13.462000000000000
4212,"4098","2508","2564","1521",Santa Cruz,PH174005000,Marinduque,PH174000000,Region IV-B,PH170000000,"174005000",2019-12-31,191891.477000000013504,242478714.400000005960464,122.034000000000006,13.462000000000000
4213,"4099","2509","2565","1521",Santa Cruz,PH174005000,Marinduque,PH174000000,Region IV-B,PH170000000,"174005000",2019-12-31,191891.477000000013504,242478714.400000005960464,122.034000000000006,13.462000000000000
4214,"4100","2510","2566","1521",Santa Cruz,PH174005000,Marinduque,PH174000000,Region IV-B,PH170000000,"174005000",2019-12-31,191891.477000000013504,242478714.400000005960464,122.034000000000006,13.462000000000000
4215,"4101","2511","2567","1521",Santa Cruz,PH174005000,Marinduque,PH174000000,Region IV-B,PH170000000,"174005000",2019-12-31,191891.477000000013504,242478714.400000005960464,122.034000000000006,13.462000000000000
4216,"4102","2512","2568","1530",Rizal,PH175108000,Occidental Mindoro,PH175100000,Region IV-B,PH170000000,"175108000",2019-12-31,104875.326000000000931,303792273.399999976158142,121.064999999999998,12.557000000000000
4217,"4103","2513","2569","1531",Sablayan,PH175109000,Occidental Mindoro,PH175100000,Region IV-B,PH170000000,"175109000",2019-12-31,223476.619000000006054,2103425730.000000000000000,121.031999999999996,12.888999999999999
4218,"4104","2515","2571","1532",San Jose,PH175110000,Occidental Mindoro,PH175100000,Region IV-B,PH170000000,"175110000",2019-12-31,244356.475000000005821,610717091.200000047683716,121.134000000000000,12.455000000000000
4219,"4105","2516","2572","1528",Mamburao,PH175106000,Occidental Mindoro,PH175100000,Region IV-B,PH170000000,"175106000",2019-12-31,98948.649000000004889,320747562.800000011920929,120.680999999999997,13.241000000000000
4220,"4106","2517","2573","1534",Baco,PH175201000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175201000",2019-12-31,108206.604999999995925,435021564.300000011920929,120.981999999999999,13.305000000000000
4221,"4107","2518","5454","1546",San Teodoro,PH175213000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175213000",2019-12-31,71229.529999999998836,156044584.199999988079071,120.944000000000003,13.384000000000000
4222,"4108","2520","2574","1523",Abra de Ilog,PH175101000,Occidental Mindoro,PH175100000,Region IV-B,PH170000000,"175101000",2019-12-31,118174.248999999996158,601913917.299999952316284,120.724000000000004,13.397000000000000
4223,"4109","2519","2579","1533",Santa Cruz,PH175111000,Occidental Mindoro,PH175100000,Region IV-B,PH170000000,"175111000",2019-12-31,121636.577999999994063,688643251.700000047683716,120.841999999999999,13.116000000000000
4224,"4110","2521","2576","1536",Bongabong,PH175203000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175203000",2019-12-31,106414.862999999997555,396086125.899999976158142,121.400999999999996,12.702000000000000
4225,"4111","2522","2575","1535",Bansud,PH175202000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175202000",2019-12-31,82437.399999999994179,345371952.600000023841858,121.358000000000004,12.829000000000001
4226,"4112","2523","2577","1539",Gloria,PH175206000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175206000",2019-12-31,84261.164999999993597,256097940.800000011920929,121.373000000000005,12.933000000000000
4227,"4113","2524","2578","1539",Gloria,PH175206000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175206000",2019-12-31,84261.164999999993597,256097940.800000011920929,121.373000000000005,12.933000000000000
4228,"4114","2525","2580","1541",Naujan,PH175208000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175208000",2019-12-31,166370.048999999999069,574742009.200000047683716,121.183999999999997,13.228999999999999
4229,"4115","2526","2581","1539",Gloria,PH175206000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175206000",2019-12-31,84261.164999999993597,256097940.800000011920929,121.373000000000005,12.933000000000000
4230,"4116","2527","2582","1542",Pinamalayan,PH175209000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175209000",2019-12-31,111599.847999999998137,167769293.000000000000000,121.415999999999997,13.019000000000000
4231,"4117","2528","2583","1542",Pinamalayan,PH175209000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175209000",2019-12-31,111599.847999999998137,167769293.000000000000000,121.415999999999997,13.019000000000000
4232,"4118","2529","2584","1541",Naujan,PH175208000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175208000",2019-12-31,166370.048999999999069,574742009.200000047683716,121.183999999999997,13.228999999999999
4233,"4119","2530","2585","1543",Pola,PH175210000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175210000",2019-12-31,95493.292000000001281,168396323.000000000000000,121.448999999999998,13.132000000000000
4234,"4120","2531","2586","1547",Socorro,PH175214000,Oriental Mindoro,PH175200000,Region IV-B,PH170000000,"175214000",2019-12-31,74249.801999999996042,204841001.199999988079071,121.332999999999998,13.054000000000000
4235,"4121","2532","2587","1555",Busuanga,PH175307000,Palawan,PH175300000,Region IV-B,PH170000000,"175307000",2019-12-31,354291.178000000014435,404538678.600000023841858,119.956999999999994,12.173000000000000
4236,"4122","2533","2588","1555",Busuanga,PH175307000,Palawan,PH175300000,Region IV-B,PH170000000,"175307000",2019-12-31,354291.178000000014435,404538678.600000023841858,119.956999999999994,12.173000000000000
4237,"4123","2535","2590","1555",Busuanga,PH175307000,Palawan,PH175300000,Region IV-B,PH170000000,"175307000",2019-12-31,354291.178000000014435,404538678.600000023841858,119.956999999999994,12.173000000000000
4238,"4124","2536","2591","1555",Busuanga,PH175307000,Palawan,PH175300000,Region IV-B,PH170000000,"175307000",2019-12-31,354291.178000000014435,404538678.600000023841858,119.956999999999994,12.173000000000000
4239,"4125","2537","2592","1555",Busuanga,PH175307000,Palawan,PH175300000,Region IV-B,PH170000000,"175307000",2019-12-31,354291.178000000014435,404538678.600000023841858,119.956999999999994,12.173000000000000
4240,"4126","2538","2593","1555",Busuanga,PH175307000,Palawan,PH175300000,Region IV-B,PH170000000,"175307000",2019-12-31,354291.178000000014435,404538678.600000023841858,119.956999999999994,12.173000000000000
4241,"4127","2539","2594","1555",Busuanga,PH175307000,Palawan,PH175300000,Region IV-B,PH170000000,"175307000",2019-12-31,354291.178000000014435,404538678.600000023841858,119.956999999999994,12.173000000000000
4242,"4128","2540","2595","1555",Busuanga,PH175307000,Palawan,PH175300000,Region IV-B,PH170000000,"175307000",2019-12-31,354291.178000000014435,404538678.600000023841858,119.956999999999994,12.173000000000000
4243,"4129","2541","2596","1557",Coron,PH175309000,Palawan,PH175300000,Region IV-B,PH170000000,"175309000",2019-12-31,740705.103000000002794,694415349.000000000000000,120.174999999999997,12.053000000000001
4244,"4130","2542","2598","1564",Puerto Princesa City,PH175316000,Palawan,PH175300000,Region IV-B,PH170000000,"175316000",2019-12-31,640284.366000000038184,2168616627.000000000000000,118.780000000000001,9.914000000000000
4245,"4131","2543","2599","1554",Brooke's Point,PH175306000,Palawan,PH175300000,Region IV-B,PH170000000,"175306000",2019-12-31,137337.739000000001397,684821988.000000000000000,117.816000000000003,8.851000000000001
4246,"4132","2544","2600","1565",Quezon,PH175317000,Palawan,PH175300000,Region IV-B,PH170000000,"175317000",2019-12-31,289833.740999999979977,935119819.500000000000000,118.039000000000001,9.253000000000000
4247,"4133","2545","2601","1567",San Vicente,PH175319000,Palawan,PH175300000,Region IV-B,PH170000000,"175319000",2019-12-31,495397.390000000013970,604269981.600000023841858,119.189999999999998,10.455000000000000
4248,"4134","2546","2602","1570",Culion,PH175322000,Palawan,PH175300000,Region IV-B,PH170000000,"175322000",2019-12-31,615554.596999999950640,432151814.399999976158142,119.971000000000004,11.834000000000000
4249,"4135","2547","2603","1570",Culion,PH175322000,Palawan,PH175300000,Region IV-B,PH170000000,"175322000",2019-12-31,615554.596999999950640,432151814.399999976158142,119.971000000000004,11.834000000000000
