Shape_Leng,Shape_Area,ADM0_EN,ADM0_PCODE,date,validOn,validTo
0.01829584169,0.00002133965,Philippines (the),PH,2022/11/09,2023/11/06,
0.10239804383,0.00012294297,Philippines (the),PH,2022/11/09,2023/11/06,
0.17828366086,0.00042233223,Philippines (the),PH,2022/11/09,2023/11/06,
0.03374496883,0.00004928495,Philippines (the),PH,2022/11/09,2023/11/06,
0.01380717119,0.00000620140,Philippines (the),PH,2022/11/09,2023/11/06,
0.01830942088,0.00001933635,Philippines (the),PH,2022/11/09,2023/11/06,
0.01205635739,0.00000333765,Philippines (the),PH,2022/11/09,2023/11/06,
0.01412868844,0.00000697791,Philippines (the),PH,2022/11/09,2023/11/06,
0.02542351177,0.00002795668,Philippines (the),PH,2022/11/09,2023/11/06,
0.02443232186,0.00003102307,Philippines (the),PH,2022/11/09,2023/11/06,
0.01219130203,0.00000317739,Philippines (the),PH,2022/11/09,2023/11/06,
0.01156069280,0.00000592327,Philippines (the),PH,2022/11/09,2023/11/06,
0.00649356854,0.00000136441,Philippines (the),PH,2022/11/09,2023/11/06,
0.00061848446,0.00000002335,Philippines (the),PH,2022/11/09,2023/11/06,
0.00128388165,0.00000004744,Philippines (the),PH,2022/11/09,2023/11/06,
0.00243728590,0.00000017167,Philippines (the),PH,2022/11/09,2023/11/06,
0.05934007863,0.00006889377,Philippines (the),PH,2022/11/09,2023/11/06,
0.00581010348,0.00000124872,Philippines (the),PH,2022/11/09,2023/11/06,
0.00122893384,0.00000007385,Philippines (the),PH,2022/11/09,2023/11/06,
0.02514107289,0.00002726472,Philippines (the),PH,2022/11/09,2023/11/06,
0.00631741368,0.00000261301,Philippines (the),PH,2022/11/09,2023/11/06,
0.00122011254,0.00000008581,Philippines (the),PH,2022/11/09,2023/11/06,
0.02431903751,0.00000993555,Philippines (the),PH,2022/11/09,2023/11/06,
0.02503292361,0.00001793165,Philippines (the),PH,2022/11/09,2023/11/06,
0.00164346180,0.00000017662,Philippines (the),PH,2022/11/09,2023/11/06,
0.00972497224,0.00000330212,Philippines (the),PH,2022/11/09,2023/11/06,
0.00300582259,0.00000053487,Philippines (the),PH,2022/11/09,2023/11/06,
0.03425696914,0.00003339267,Philippines (the),PH,2022/11/09,2023/11/06,
0.02061226970,0.00000887650,Philippines (the),PH,2022/11/09,2023/11/06,
0.03414373761,0.00003330002,Philippines (the),PH,2022/11/09,2023/11/06,
0.00565957145,0.00000216226,Philippines (the),PH,2022/11/09,2023/11/06,
0.00995425206,0.00000366833,Philippines (the),PH,2022/11/09,2023/11/06,
0.02440006222,0.00000636574,Philippines (the),PH,2022/11/09,2023/11/06,
0.00509237204,0.00000109224,Philippines (the),PH,2022/11/09,2023/11/06,
0.04041039183,0.00005568767,Philippines (the),PH,2022/11/09,2023/11/06,
0.51392895679,0.00111353534,Philippines (the),PH,2022/11/09,2023/11/06,
0.03400986981,0.00001898066,Philippines (the),PH,2022/11/09,2023/11/06,
1.86719816274,0.02706621731,Philippines (the),PH,2022/11/09,2023/11/06,
0.12343289151,0.00031136445,Philippines (the),PH,2022/11/09,2023/11/06,
0.01934803252,0.00001134956,Philippines (the),PH,2022/11/09,2023/11/06,
0.00806794896,0.00000237497,Philippines (the),PH,2022/11/09,2023/11/06,
0.02280081567,0.00002485456,Philippines (the),PH,2022/11/09,2023/11/06,
0.01685080365,0.00001502410,Philippines (the),PH,2022/11/09,2023/11/06,
0.01407273705,0.00000713705,Philippines (the),PH,2022/11/09,2023/11/06,
0.00734786593,0.00000295068,Philippines (the),PH,2022/11/09,2023/11/06,
0.01260014631,0.00000575153,Philippines (the),PH,2022/11/09,2023/11/06,
0.05547269851,0.00010488723,Philippines (the),PH,2022/11/09,2023/11/06,
0.00943761195,0.00000478235,Philippines (the),PH,2022/11/09,2023/11/06,
0.01311542525,0.00000561488,Philippines (the),PH,2022/11/09,2023/11/06,
0.07697827203,0.00023251498,Philippines (the),PH,2022/11/09,2023/11/06,
1.06067762772,0.01613753247,Philippines (the),PH,2022/11/09,2023/11/06,
0.01186809256,0.00001053885,Philippines (the),PH,2022/11/09,2023/11/06,
0.00593534032,0.00000236370,Philippines (the),PH,2022/11/09,2023/11/06,
0.07073558464,0.00011822145,Philippines (the),PH,2022/11/09,2023/11/06,
0.00374293427,0.00000101142,Philippines (the),PH,2022/11/09,2023/11/06,
0.00496283984,0.00000097174,Philippines (the),PH,2022/11/09,2023/11/06,
0.04046045889,0.00004053401,Philippines (the),PH,2022/11/09,2023/11/06,
0.02498277539,0.00001747286,Philippines (the),PH,2022/11/09,2023/11/06,
0.13665342345,0.00030630364,Philippines (the),PH,2022/11/09,2023/11/06,
0.02677886890,0.00002035758,Philippines (the),PH,2022/11/09,2023/11/06,
0.00415979463,0.00000078001,Philippines (the),PH,2022/11/09,2023/11/06,
0.03191437841,0.00002113721,Philippines (the),PH,2022/11/09,2023/11/06,
0.05855156143,0.00020267506,Philippines (the),PH,2022/11/09,2023/11/06,
0.00051555258,0.00000001342,Philippines (the),PH,2022/11/09,2023/11/06,
0.00042201809,0.00000001290,Philippines (the),PH,2022/11/09,2023/11/06,
0.01831683079,0.00001097555,Philippines (the),PH,2022/11/09,2023/11/06,
2.43838982106,0.04753939574,Philippines (the),PH,2022/11/09,2023/11/06,
0.02961091092,0.00003807560,Philippines (the),PH,2022/11/09,2023/11/06,
0.00736299074,0.00000175337,Philippines (the),PH,2022/11/09,2023/11/06,
0.01180603854,0.00000547159,Philippines (the),PH,2022/11/09,2023/11/06,
0.12632382171,0.00038512644,Philippines (the),PH,2022/11/09,2023/11/06,
0.00651525885,0.00000120525,Philippines (the),PH,2022/11/09,2023/11/06,
0.00447590008,0.00000064490,Philippines (the),PH,2022/11/09,2023/11/06,
0.02924897748,0.00001994412,Philippines (the),PH,2022/11/09,2023/11/06,
0.00676153344,0.00000247835,Philippines (the),PH,2022/11/09,2023/11/06,
0.00049762677,0.00000001540,Philippines (the),PH,2022/11/09,2023/11/06,
0.00127782144,0.00000008605,Philippines (the),PH,2022/11/09,2023/11/06,
0.00097472911,0.00000005848,Philippines (the),PH,2022/11/09,2023/11/06,
0.02859411989,0.00001202051,Philippines (the),PH,2022/11/09,2023/11/06,
0.00069295805,0.00000002301,Philippines (the),PH,2022/11/09,2023/11/06,
0.00168139448,0.00000004121,Philippines (the),PH,2022/11/09,2023/11/06,
0.00109082892,0.00000004446,Philippines (the),PH,2022/11/09,2023/11/06,
0.00162527123,0.00000005872,Philippines (the),PH,2022/11/09,2023/11/06,
0.00116034504,0.00000003240,Philippines (the),PH,2022/11/09,2023/11/06,
0.00082235960,0.00000002454,Philippines (the),PH,2022/11/09,2023/11/06,
0.00049012794,0.00000001326,Philippines (the),PH,2022/11/09,2023/11/06,
0.00166671131,0.00000006493,Philippines (the),PH,2022/11/09,2023/11/06,
0.00075698919,0.00000002835,Philippines (the),PH,2022/11/09,2023/11/06,
0.00089743764,0.00000003999,Philippines (the),PH,2022/11/09,2023/11/06,
0.48034000993,0.00278727151,Philippines (the),PH,2022/11/09,2023/11/06,
0.01159021626,0.00000632789,Philippines (the),PH,2022/11/09,2023/11/06,
0.01062265038,0.00000336872,Philippines (the),PH,2022/11/09,2023/11/06,
0.64260266893,0.00853499146,Philippines (the),PH,2022/11/09,2023/11/06,
0.00586593755,0.00000200283,Philippines (the),PH,2022/11/09,2023/11/06,
0.02961921442,0.00002990316,Philippines (the),PH,2022/11/09,2023/11/06,
0.10967704146,0.00038154776,Philippines (the),PH,2022/11/09,2023/11/06,
0.01355240998,0.00000308073,Philippines (the),PH,2022/11/09,2023/11/06,
0.00554175111,0.00000179067,Philippines (the),PH,2022/11/09,2023/11/06,
0.02092398063,0.00000802944,Philippines (the),PH,2022/11/09,2023/11/06,
0.02596042007,0.00002249514,Philippines (the),PH,2022/11/09,2023/11/06,
0.28003411382,0.00043276800,Philippines (the),PH,2022/11/09,2023/11/06,
0.00078958295,0.00000002949,Philippines (the),PH,2022/11/09,2023/11/06,
0.00112939032,0.00000005236,Philippines (the),PH,2022/11/09,2023/11/06,
0.00822210482,0.00000174572,Philippines (the),PH,2022/11/09,2023/11/06,
0.01107304830,0.00000345631,Philippines (the),PH,2022/11/09,2023/11/06,
0.03214674375,0.00002146292,Philippines (the),PH,2022/11/09,2023/11/06,
0.01790116830,0.00001148443,Philippines (the),PH,2022/11/09,2023/11/06,
0.00494327989,0.00000124826,Philippines (the),PH,2022/11/09,2023/11/06,
0.00180890763,0.00000013840,Philippines (the),PH,2022/11/09,2023/11/06,
0.00466908775,0.00000089410,Philippines (the),PH,2022/11/09,2023/11/06,
0.00195727038,0.00000012286,Philippines (the),PH,2022/11/09,2023/11/06,
0.00662522409,0.00000233047,Philippines (the),PH,2022/11/09,2023/11/06,
0.02696155314,0.00003304172,Philippines (the),PH,2022/11/09,2023/11/06,
0.01123683637,0.00000790148,Philippines (the),PH,2022/11/09,2023/11/06,
0.00178510610,0.00000015332,Philippines (the),PH,2022/11/09,2023/11/06,
0.06630030179,0.00013246185,Philippines (the),PH,2022/11/09,2023/11/06,
0.00484727811,0.00000100239,Philippines (the),PH,2022/11/09,2023/11/06,
0.01903684338,0.00001287405,Philippines (the),PH,2022/11/09,2023/11/06,
0.00889822180,0.00000425373,Philippines (the),PH,2022/11/09,2023/11/06,
0.00269660992,0.00000030730,Philippines (the),PH,2022/11/09,2023/11/06,
0.00306662496,0.00000018539,Philippines (the),PH,2022/11/09,2023/11/06,
0.01699193119,0.00000309700,Philippines (the),PH,2022/11/09,2023/11/06,
0.00306712549,0.00000051685,Philippines (the),PH,2022/11/09,2023/11/06,
0.01975620992,0.00001357239,Philippines (the),PH,2022/11/09,2023/11/06,
0.09428239953,0.00016271677,Philippines (the),PH,2022/11/09,2023/11/06,
0.00058480766,0.00000002324,Philippines (the),PH,2022/11/09,2023/11/06,
0.00393509328,0.00000029703,Philippines (the),PH,2022/11/09,2023/11/06,
0.00090090242,0.00000003348,Philippines (the),PH,2022/11/09,2023/11/06,
0.02110509068,0.00001134487,Philippines (the),PH,2022/11/09,2023/11/06,
0.00142285685,0.00000009322,Philippines (the),PH,2022/11/09,2023/11/06,
0.00909325000,0.00000458566,Philippines (the),PH,2022/11/09,2023/11/06,
0.04213711672,0.00003340319,Philippines (the),PH,2022/11/09,2023/11/06,
0.00242396017,0.00000025284,Philippines (the),PH,2022/11/09,2023/11/06,
0.00583140687,0.00000182236,Philippines (the),PH,2022/11/09,2023/11/06,
0.00383589551,0.00000052789,Philippines (the),PH,2022/11/09,2023/11/06,
0.05142324357,0.00012545565,Philippines (the),PH,2022/11/09,2023/11/06,
0.02831028924,0.00002979071,Philippines (the),PH,2022/11/09,2023/11/06,
0.03329334417,0.00002904490,Philippines (the),PH,2022/11/09,2023/11/06,
0.00365284125,0.00000087172,Philippines (the),PH,2022/11/09,2023/11/06,
0.00591461179,0.00000178286,Philippines (the),PH,2022/11/09,2023/11/06,
0.56567108613,0.00477236918,Philippines (the),PH,2022/11/09,2023/11/06,
0.00275640249,0.00000014730,Philippines (the),PH,2022/11/09,2023/11/06,
0.01064280393,0.00000310274,Philippines (the),PH,2022/11/09,2023/11/06,
0.00419555356,0.00000067427,Philippines (the),PH,2022/11/09,2023/11/06,
0.00406283832,0.00000073981,Philippines (the),PH,2022/11/09,2023/11/06,
0.00799902429,0.00000248655,Philippines (the),PH,2022/11/09,2023/11/06,
0.00134212396,0.00000011085,Philippines (the),PH,2022/11/09,2023/11/06,
0.00278037488,0.00000039330,Philippines (the),PH,2022/11/09,2023/11/06,
0.00986416728,0.00000482778,Philippines (the),PH,2022/11/09,2023/11/06,
0.03986248112,0.00006213864,Philippines (the),PH,2022/11/09,2023/11/06,
0.00291169072,0.00000061305,Philippines (the),PH,2022/11/09,2023/11/06,
0.03623548340,0.00003201608,Philippines (the),PH,2022/11/09,2023/11/06,
0.01820432571,0.00001544346,Philippines (the),PH,2022/11/09,2023/11/06,
0.00304582861,0.00000042820,Philippines (the),PH,2022/11/09,2023/11/06,
0.04912493914,0.00007362889,Philippines (the),PH,2022/11/09,2023/11/06,
0.01233735837,0.00000441330,Philippines (the),PH,2022/11/09,2023/11/06,
0.00811866219,0.00000362116,Philippines (the),PH,2022/11/09,2023/11/06,
0.08356298963,0.00009642418,Philippines (the),PH,2022/11/09,2023/11/06,
0.02150634535,0.00002172553,Philippines (the),PH,2022/11/09,2023/11/06,
0.00210766666,0.00000023779,Philippines (the),PH,2022/11/09,2023/11/06,
0.03437507188,0.00004388201,Philippines (the),PH,2022/11/09,2023/11/06,
0.00375728345,0.00000079096,Philippines (the),PH,2022/11/09,2023/11/06,
0.00417636993,0.00000059762,Philippines (the),PH,2022/11/09,2023/11/06,
0.00789051506,0.00000275261,Philippines (the),PH,2022/11/09,2023/11/06,
0.01324356131,0.00000533482,Philippines (the),PH,2022/11/09,2023/11/06,
0.03292861714,0.00001366541,Philippines (the),PH,2022/11/09,2023/11/06,
0.00993886901,0.00000495158,Philippines (the),PH,2022/11/09,2023/11/06,
0.00373312293,0.00000056238,Philippines (the),PH,2022/11/09,2023/11/06,
0.00143715884,0.00000013636,Philippines (the),PH,2022/11/09,2023/11/06,
0.00140983949,0.00000014854,Philippines (the),PH,2022/11/09,2023/11/06,
0.01306165127,0.00000374916,Philippines (the),PH,2022/11/09,2023/11/06,
0.02243415652,0.00001471187,Philippines (the),PH,2022/11/09,2023/11/06,
0.02683692091,0.00002062290,Philippines (the),PH,2022/11/09,2023/11/06,
0.00783785979,0.00000189354,Philippines (the),PH,2022/11/09,2023/11/06,
0.03569425030,0.00004315421,Philippines (the),PH,2022/11/09,2023/11/06,
0.07799954497,0.00015430264,Philippines (the),PH,2022/11/09,2023/11/06,
0.04361552384,0.00004233359,Philippines (the),PH,2022/11/09,2023/11/06,
0.00452874244,0.00000064494,Philippines (the),PH,2022/11/09,2023/11/06,
0.00259702435,0.00000035588,Philippines (the),PH,2022/11/09,2023/11/06,
0.00937207608,0.00000215758,Philippines (the),PH,2022/11/09,2023/11/06,
0.00428896211,0.00000049311,Philippines (the),PH,2022/11/09,2023/11/06,
0.00111708448,0.00000008260,Philippines (the),PH,2022/11/09,2023/11/06,
0.00068879877,0.00000003231,Philippines (the),PH,2022/11/09,2023/11/06,
0.20247037795,0.00025348501,Philippines (the),PH,2022/11/09,2023/11/06,
0.05282887141,0.00019066860,Philippines (the),PH,2022/11/09,2023/11/06,
0.01930394604,0.00000742818,Philippines (the),PH,2022/11/09,2023/11/06,
0.00440391775,0.00000060474,Philippines (the),PH,2022/11/09,2023/11/06,
0.01909348563,0.00001189564,Philippines (the),PH,2022/11/09,2023/11/06,
0.00474382702,0.00000040551,Philippines (the),PH,2022/11/09,2023/11/06,
0.11003190864,0.00025723827,Philippines (the),PH,2022/11/09,2023/11/06,
0.00603461976,0.00000186081,Philippines (the),PH,2022/11/09,2023/11/06,
0.01309161482,0.00000403962,Philippines (the),PH,2022/11/09,2023/11/06,
0.00741163386,0.00000210381,Philippines (the),PH,2022/11/09,2023/11/06,
0.00457007375,0.00000124533,Philippines (the),PH,2022/11/09,2023/11/06,
0.08932979014,0.00046449579,Philippines (the),PH,2022/11/09,2023/11/06,
0.02048273617,0.00001881030,Philippines (the),PH,2022/11/09,2023/11/06,
10.18329581280,1.05395467857,Philippines (the),PH,2022/11/09,2023/11/06,
0.00070626084,0.00000002563,Philippines (the),PH,2022/11/09,2023/11/06,
0.00113378145,0.00000005885,Philippines (the),PH,2022/11/09,2023/11/06,
0.03661231317,0.00004158991,Philippines (the),PH,2022/11/09,2023/11/06,
0.18711706541,0.00093511538,Philippines (the),PH,2022/11/09,2023/11/06,
0.00136894434,0.00000011393,Philippines (the),PH,2022/11/09,2023/11/06,
0.03139720585,0.00001323910,Philippines (the),PH,2022/11/09,2023/11/06,
0.00106679892,0.00000007259,Philippines (the),PH,2022/11/09,2023/11/06,
0.00743014147,0.00000141709,Philippines (the),PH,2022/11/09,2023/11/06,
0.04688206378,0.00009798478,Philippines (the),PH,2022/11/09,2023/11/06,
0.00622063934,0.00000215127,Philippines (the),PH,2022/11/09,2023/11/06,
0.01681455576,0.00000564058,Philippines (the),PH,2022/11/09,2023/11/06,
0.01454304087,0.00001394475,Philippines (the),PH,2022/11/09,2023/11/06,
0.00683920530,0.00000220839,Philippines (the),PH,2022/11/09,2023/11/06,
0.00100152453,0.00000004330,Philippines (the),PH,2022/11/09,2023/11/06,
0.01012185338,0.00000284406,Philippines (the),PH,2022/11/09,2023/11/06,
0.36765270578,0.00175677037,Philippines (the),PH,2022/11/09,2023/11/06,
0.03168519915,0.00002883347,Philippines (the),PH,2022/11/09,2023/11/06,
0.02798281749,0.00003398651,Philippines (the),PH,2022/11/09,2023/11/06,
0.00064604085,0.00000002828,Philippines (the),PH,2022/11/09,2023/11/06,
0.00173004688,0.00000015832,Philippines (the),PH,2022/11/09,2023/11/06,
0.09622668622,0.00026556224,Philippines (the),PH,2022/11/09,2023/11/06,
0.33587941213,0.00145381898,Philippines (the),PH,2022/11/09,2023/11/06,
0.01033473225,0.00000360689,Philippines (the),PH,2022/11/09,2023/11/06,
0.00983561901,0.00000430756,Philippines (the),PH,2022/11/09,2023/11/06,
0.01486675417,0.00000995741,Philippines (the),PH,2022/11/09,2023/11/06,
0.01975106479,0.00001229585,Philippines (the),PH,2022/11/09,2023/11/06,
0.00258052777,0.00000039630,Philippines (the),PH,2022/11/09,2023/11/06,
0.00193953589,0.00000017508,Philippines (the),PH,2022/11/09,2023/11/06,
0.00090220065,0.00000005988,Philippines (the),PH,2022/11/09,2023/11/06,
0.01966794870,0.00002498962,Philippines (the),PH,2022/11/09,2023/11/06,
0.01035464167,0.00000251833,Philippines (the),PH,2022/11/09,2023/11/06,
0.02568757534,0.00001324686,Philippines (the),PH,2022/11/09,2023/11/06,
0.00967422089,0.00000229797,Philippines (the),PH,2022/11/09,2023/11/06,
0.00428564476,0.00000114651,Philippines (the),PH,2022/11/09,2023/11/06,
0.01843000583,0.00000965315,Philippines (the),PH,2022/11/09,2023/11/06,
0.00118690757,0.00000008427,Philippines (the),PH,2022/11/09,2023/11/06,
0.00264856955,0.00000043429,Philippines (the),PH,2022/11/09,2023/11/06,
0.03107602490,0.00003307888,Philippines (the),PH,2022/11/09,2023/11/06,
0.00583075906,0.00000077459,Philippines (the),PH,2022/11/09,2023/11/06,
0.00570633405,0.00000136214,Philippines (the),PH,2022/11/09,2023/11/06,
0.12231200206,0.00049946182,Philippines (the),PH,2022/11/09,2023/11/06,
0.00612560723,0.00000204030,Philippines (the),PH,2022/11/09,2023/11/06,
0.15796908599,0.00048373472,Philippines (the),PH,2022/11/09,2023/11/06,
0.00188646180,0.00000024552,Philippines (the),PH,2022/11/09,2023/11/06,
0.04967578373,0.00011807312,Philippines (the),PH,2022/11/09,2023/11/06,
0.01641718994,0.00001028198,Philippines (the),PH,2022/11/09,2023/11/06,
0.00481031343,0.00000095431,Philippines (the),PH,2022/11/09,2023/11/06,
0.02838392173,0.00003686554,Philippines (the),PH,2022/11/09,2023/11/06,
0.00595575574,0.00000213083,Philippines (the),PH,2022/11/09,2023/11/06,
0.00143714638,0.00000008755,Philippines (the),PH,2022/11/09,2023/11/06,
0.00195442913,0.00000024740,Philippines (the),PH,2022/11/09,2023/11/06,
0.14369944281,0.00052050402,Philippines (the),PH,2022/11/09,2023/11/06,
0.00904397106,0.00000509175,Philippines (the),PH,2022/11/09,2023/11/06,
0.00356783577,0.00000054687,Philippines (the),PH,2022/11/09,2023/11/06,
0.00456108734,0.00000117368,Philippines (the),PH,2022/11/09,2023/11/06,
0.02939871207,0.00002111083,Philippines (the),PH,2022/11/09,2023/11/06,
0.05015533765,0.00008782758,Philippines (the),PH,2022/11/09,2023/11/06,
0.03038879895,0.00002011144,Philippines (the),PH,2022/11/09,2023/11/06,
0.00591848479,0.00000096708,Philippines (the),PH,2022/11/09,2023/11/06,
0.01425670151,0.00001025808,Philippines (the),PH,2022/11/09,2023/11/06,
0.12640686911,0.00031233231,Philippines (the),PH,2022/11/09,2023/11/06,
0.00621980614,0.00000109374,Philippines (the),PH,2022/11/09,2023/11/06,
0.00634796579,0.00000103124,Philippines (the),PH,2022/11/09,2023/11/06,
0.00830259814,0.00000412498,Philippines (the),PH,2022/11/09,2023/11/06,
0.01365530939,0.00000986414,Philippines (the),PH,2022/11/09,2023/11/06,
0.01552334326,0.00000940976,Philippines (the),PH,2022/11/09,2023/11/06,
0.09608725024,0.00024470546,Philippines (the),PH,2022/11/09,2023/11/06,
0.51057927439,0.00398989985,Philippines (the),PH,2022/11/09,2023/11/06,
0.00477253302,0.00000135320,Philippines (the),PH,2022/11/09,2023/11/06,
0.01978575688,0.00001947411,Philippines (the),PH,2022/11/09,2023/11/06,
0.00321628746,0.00000078351,Philippines (the),PH,2022/11/09,2023/11/06,
0.00606544306,0.00000064630,Philippines (the),PH,2022/11/09,2023/11/06,
0.00292689269,0.00000023864,Philippines (the),PH,2022/11/09,2023/11/06,
0.01216129663,0.00001040906,Philippines (the),PH,2022/11/09,2023/11/06,
0.04147659170,0.00008522375,Philippines (the),PH,2022/11/09,2023/11/06,
0.07205081656,0.00013815122,Philippines (the),PH,2022/11/09,2023/11/06,
0.02807195767,0.00002700299,Philippines (the),PH,2022/11/09,2023/11/06,
0.01027074908,0.00000698754,Philippines (the),PH,2022/11/09,2023/11/06,
0.02777294662,0.00003189054,Philippines (the),PH,2022/11/09,2023/11/06,
0.01174459937,0.00000356713,Philippines (the),PH,2022/11/09,2023/11/06,
0.00756614045,0.00000298162,Philippines (the),PH,2022/11/09,2023/11/06,
0.12144940432,0.00027033534,Philippines (the),PH,2022/11/09,2023/11/06,
0.00349186011,0.00000051246,Philippines (the),PH,2022/11/09,2023/11/06,
0.01019098013,0.00000517977,Philippines (the),PH,2022/11/09,2023/11/06,
0.00085233958,0.00000004635,Philippines (the),PH,2022/11/09,2023/11/06,
0.02955886074,0.00003507260,Philippines (the),PH,2022/11/09,2023/11/06,
0.01585890591,0.00001195789,Philippines (the),PH,2022/11/09,2023/11/06,
0.02210029886,0.00002322035,Philippines (the),PH,2022/11/09,2023/11/06,
0.02077362834,0.00002511713,Philippines (the),PH,2022/11/09,2023/11/06,
0.18796595113,0.00067742346,Philippines (the),PH,2022/11/09,2023/11/06,
0.05310276477,0.00007718822,Philippines (the),PH,2022/11/09,2023/11/06,
0.00502163855,0.00000059666,Philippines (the),PH,2022/11/09,2023/11/06,
0.03010403587,0.00005001816,Philippines (the),PH,2022/11/09,2023/11/06,
0.04794319673,0.00007197864,Philippines (the),PH,2022/11/09,2023/11/06,
0.00835001894,0.00000402569,Philippines (the),PH,2022/11/09,2023/11/06,
0.00663121652,0.00000073056,Philippines (the),PH,2022/11/09,2023/11/06,
0.00137902774,0.00000008415,Philippines (the),PH,2022/11/09,2023/11/06,
0.00371079836,0.00000036144,Philippines (the),PH,2022/11/09,2023/11/06,
0.00586886491,0.00000133197,Philippines (the),PH,2022/11/09,2023/11/06,
0.02672499982,0.00002342185,Philippines (the),PH,2022/11/09,2023/11/06,
0.01193030888,0.00000655995,Philippines (the),PH,2022/11/09,2023/11/06,
0.04291754670,0.00005041686,Philippines (the),PH,2022/11/09,2023/11/06,
0.01413955893,0.00000491455,Philippines (the),PH,2022/11/09,2023/11/06,
0.00356911487,0.00000047563,Philippines (the),PH,2022/11/09,2023/11/06,
0.00926029394,0.00000249293,Philippines (the),PH,2022/11/09,2023/11/06,
0.01757023473,0.00000373374,Philippines (the),PH,2022/11/09,2023/11/06,
0.02605466701,0.00001915868,Philippines (the),PH,2022/11/09,2023/11/06,
0.02024099333,0.00000707584,Philippines (the),PH,2022/11/09,2023/11/06,
0.01804394683,0.00001610475,Philippines (the),PH,2022/11/09,2023/11/06,
0.04203245158,0.00004993007,Philippines (the),PH,2022/11/09,2023/11/06,
0.00910608684,0.00000373047,Philippines (the),PH,2022/11/09,2023/11/06,
0.00187618766,0.00000014861,Philippines (the),PH,2022/11/09,2023/11/06,
0.00530704502,0.00000119142,Philippines (the),PH,2022/11/09,2023/11/06,
0.01356501229,0.00001063779,Philippines (the),PH,2022/11/09,2023/11/06,
0.00598526667,0.00000138136,Philippines (the),PH,2022/11/09,2023/11/06,
0.00361284573,0.00000038670,Philippines (the),PH,2022/11/09,2023/11/06,
0.01124673947,0.00000352813,Philippines (the),PH,2022/11/09,2023/11/06,
0.00221313585,0.00000024091,Philippines (the),PH,2022/11/09,2023/11/06,
0.00150707038,0.00000010133,Philippines (the),PH,2022/11/09,2023/11/06,
0.00267243670,0.00000021498,Philippines (the),PH,2022/11/09,2023/11/06,
0.00846899645,0.00000197701,Philippines (the),PH,2022/11/09,2023/11/06,
0.00734261865,0.00000148819,Philippines (the),PH,2022/11/09,2023/11/06,
0.01682915624,0.00000866112,Philippines (the),PH,2022/11/09,2023/11/06,
0.00775242032,0.00000333823,Philippines (the),PH,2022/11/09,2023/11/06,
0.00734038588,0.00000310555,Philippines (the),PH,2022/11/09,2023/11/06,
0.01236235001,0.00000749895,Philippines (the),PH,2022/11/09,2023/11/06,
0.00478107428,0.00000164359,Philippines (the),PH,2022/11/09,2023/11/06,
0.00290424833,0.00000040046,Philippines (the),PH,2022/11/09,2023/11/06,
0.00586483374,0.00000118110,Philippines (the),PH,2022/11/09,2023/11/06,
0.02105834301,0.00001188510,Philippines (the),PH,2022/11/09,2023/11/06,
0.03260083613,0.00003418187,Philippines (the),PH,2022/11/09,2023/11/06,
0.00466943763,0.00000069273,Philippines (the),PH,2022/11/09,2023/11/06,
0.01093808335,0.00000229223,Philippines (the),PH,2022/11/09,2023/11/06,
0.21080308329,0.00112036810,Philippines (the),PH,2022/11/09,2023/11/06,
0.03128037800,0.00002642555,Philippines (the),PH,2022/11/09,2023/11/06,
0.13542583156,0.00019208706,Philippines (the),PH,2022/11/09,2023/11/06,
0.01433081934,0.00000930122,Philippines (the),PH,2022/11/09,2023/11/06,
0.02141382734,0.00001828855,Philippines (the),PH,2022/11/09,2023/11/06,
0.00207200342,0.00000022730,Philippines (the),PH,2022/11/09,2023/11/06,
0.17182626959,0.00123556844,Philippines (the),PH,2022/11/09,2023/11/06,
0.02321882701,0.00002620945,Philippines (the),PH,2022/11/09,2023/11/06,
0.04813494643,0.00008632635,Philippines (the),PH,2022/11/09,2023/11/06,
0.00498533704,0.00000081472,Philippines (the),PH,2022/11/09,2023/11/06,
0.00576781716,0.00000247922,Philippines (the),PH,2022/11/09,2023/11/06,
0.02390168979,0.00001783727,Philippines (the),PH,2022/11/09,2023/11/06,
0.03007898980,0.00001965361,Philippines (the),PH,2022/11/09,2023/11/06,
0.01630418004,0.00001258219,Philippines (the),PH,2022/11/09,2023/11/06,
0.00465950819,0.00000054676,Philippines (the),PH,2022/11/09,2023/11/06,
0.00130597148,0.00000008143,Philippines (the),PH,2022/11/09,2023/11/06,
0.07375244582,0.00017747670,Philippines (the),PH,2022/11/09,2023/11/06,
0.29420131423,0.00259724575,Philippines (the),PH,2022/11/09,2023/11/06,
0.01563640920,0.00001471042,Philippines (the),PH,2022/11/09,2023/11/06,
0.00458924382,0.00000145286,Philippines (the),PH,2022/11/09,2023/11/06,
0.00444337194,0.00000070988,Philippines (the),PH,2022/11/09,2023/11/06,
0.00405644405,0.00000106907,Philippines (the),PH,2022/11/09,2023/11/06,
0.04213527475,0.00004519097,Philippines (the),PH,2022/11/09,2023/11/06,
0.00846557325,0.00000332995,Philippines (the),PH,2022/11/09,2023/11/06,
0.01285547617,0.00000850075,Philippines (the),PH,2022/11/09,2023/11/06,
0.21613941418,0.00036206455,Philippines (the),PH,2022/11/09,2023/11/06,
0.07705780941,0.00034585864,Philippines (the),PH,2022/11/09,2023/11/06,
